"nomem_encr","age.11","age.21","agecat.11","agecat.21","sex","status.11","status.21","bruttoinc.11","bruttoinc.21","bruttoinc_imputed.11","bruttoinc_imputed.21","contract.11","contract.21","educ.no.dipl.11","educ.dipl.11","educ.cbs.cat.11","origin","domestic.status.11","civil.status.11","financial.satisfaction.11","inc.realestate.11","inc.house.ownership.grant.11","inc.student.grant.11","inc.student.loan.11","inc.alimony.ex.11","inc.alimony.child.11","inc.study.allowance.parents.11","inc.allowance.family.11","inc.investments.11","inc.interests.11","inc.none.11","religion.11","religion.parents","speaks.dutch","speaks.arab","speaks.berber","speaks.german","speaks.frisian","speaks.indonesian","speaks.turkish","speaks.flemish","speaks.other","ca10b078","ca10b005","ca10b006","ca10b007","ca10b008","ca10b009","tot.money.10","tot.money.cat.10","tot.val.invest.10","tot.val.invest.cat.10","tot.val.real.10","tot.val.real.cat.10","ca10b023","ca10b024","ca10b054","ca10b055","ca10b056","cs11d070","cs11d079","cs11d102","cs11d103","cs11d105","cs11d294","cs11d295","cs11d296","cs11d297","cs11d298","cs11d305","cs11d306","cs11d307","cs11d308","cs11d309","cs11d310","cs11d311","cs11d312","cs11d313","cs11d314","cs11d321","cs11d332","cs11d343","cs11d354","cs11d365","cs11d326","cs11d337","cs11d348","cs11d359","cs11d370","overall.health.10","height.10","weight.10","ch10d018","ch10d081","ch10d085","ch10d099","happiness.11","life.satisfaction.11","cp11d014","cp11d015","cp11d016","cp11d017","cp11d018","social.trust.11","cp11d020","cp11d021","cp11d022","cp11d023","cp11d024","cp11d025","cp11d026","cp11d027","cp11d028","cp11d029","cp11d030","cp11d031","cp11d032","cp11d033","cp11d034","cp11d035","cp11d036","cp11d037","cp11d038","cp11d039","cp11d098","gov.satisfaction.11","interest.news.11","interest.politics.11","cv11d030","cv11d031","cv11d032","cv11d033","cv11d034","cv11d035","cv11d036","cv11d037","cv11d038","cv11d039","cv11d040","cv11d041","cv11d042","cv11d043","cv11d044","cv11d045","cv11d046","cv11d047","cv11d048","cv11d049","cv11d050","cv11d051","cv11d052","cv11d053","last.vote.11","vote.today.11","cv11d173","cv11d174","cv11d175","cv11d176","cv11d177","cv11d178","cv11d179","cv11d180","cv11d181","cv11d182","status.contract.11","status.contract.21"
853570,66,77,">=65",">=65",2,"retired","retired",-13,1750,1858.187,1750,NA,NA,4,4,4,0,2,1,8,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,5,6,2,1,1,1,1,1,1,2,1,1,2,2,1,3,3,2,1,3,9,9,4,6,5,5,5,7,3,167,104,2,1,0,2,9,8,6,6,7,7,6,8,3,1,4,2,4,5,5,2,4,2,4,1,4,4,4,3,5,2,4,3,1,3,3,3,6,6,7,3,5,6,6,6,2,999,7,5,8,7,7,9,999,2,1,2,2,2,1,1,4,6,8,6,3,8,7,4,6,5,5,2,"retired","retired"
853646,7,18,"<= 14","15-24",1,"school or other","school or other",0,576,0,576,NA,NA,1,8,1,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"school_other","school_other"
853695,54,64,"45 - 54","55 - 64",2,"employed","employed",1500,2400,1500,2400,NA,NA,4,4,4,0,3,3,7,0,0,0,0,0,0,0,0,1,0,0,11,NA,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1e+11,NA,1e+11,NA,NA,NA,1000,NA,2,NA,NA,2,NA,1,2,NA,1,1,1,0,0,2,3,NA,NA,3,NA,NA,NA,NA,NA,9,9,6,NA,NA,4,5,6,NA,NA,4,156,70,2,0,0,1,8,8,5,4,5,5,2,4,3,1,4,2,4,2,5,3,4,2,3,1,4,3,4,4,5,2,4,2,2,2,2,2,3,5,2,6,5,2,6,8,7,8,6,8,8,7,7,6,8,1,1,2,2,2,2,1,2,7,6,5,1,3,9,8,8,5,3,5,"employed.unknown_contract","employed.unknown_contract"
853701,49,59,"45 - 54","55 - 64",2,"inactive","inactive",0,0,0,0,NA,NA,4,4,4,0,3,1,999,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,2,2,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,176,102,2,0,0,1,7,6,5,5,5,4,4,6,2,2,3,2,2,4,4,4,4,4,2,2,4,2,3,4,4,4,4,4,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,1,1,1,2,2,1,2,NA,1,0,0,0,0,0,2,2,0,0,0,"inactive","inactive"
853793,48,59,"45 - 54","55 - 64",2,"employed","employed",-13,-13,751.8195,759.7279,NA,NA,3,3,3,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"employed.unknown_contract","employed.unknown_contract"
853967,15,26,"15-24","25-34",1,"school or other","school or other",0,0,0,0,NA,NA,3,1,1,NA,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"school_other","school_other"
854000,60,70,"55 - 64",">=65",2,"inactive","retired",0,835,0,835,NA,NA,3,3,3,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inactive","retired"
854037,22,33,"15-24","25-34",2,"employed","inactive",1750,250,1750,250,NA,NA,4,4,4,0,2,5,7,0,0,0,0,0,0,0,0,0,1,0,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1e+11,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,1,2,2,1,1,1,1,1,1,2,2,2,1,1,3,1,3,3,1,2,3,3,9,6,3,3,3,4,4,169,58,2,0,0,1,9,10,7,7,7,5,7,3,4,2,5,2,4,2,3,2,4,2,4,2,5,4,5,2,4,1,4,3,2,4,2,2,999,999,7,8,8,8,999,999,999,7,7,8,8,999,8,8,8,1,1,2,2,1,2,1,1,3,8,6,7,8,3,5,6,4,3,4,"employed.unknown_contract","inactive"
854122,45,56,"45 - 54","55 - 64",1,"employed","employed",-13,-13,2608.835,2577.414,NA,NA,5,5,5,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"employed.unknown_contract","employed.unknown_contract"
854177,15,25,"15-24","25-34",1,"school or other","employed",0,-13,0,2536.363,NA,NA,2,1,1,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"school_other","employed.unknown_contract"
854315,54,65,"45 - 54",">=65",1,"employed","employed",2200,2200,2200,2200,NA,NA,2,2,2,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"employed.unknown_contract","employed.unknown_contract"
854345,18,29,"15-24","25-34",1,"school or other","school or other",100,-13,100,NA,NA,NA,3,1,1,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"school_other","school_other"
854385,44,55,"35 - 44","55 - 64",2,"employed","employed",1100,2500,1100,2500,NA,NA,4,4,4,0,3,1,7,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1e+11,15,1e+11,999,NA,NA,10000,NA,2,NA,NA,2,NA,1,3,3,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,1,2,9,9,9,7,3,6,4,3,3,156,54,2,0,0,1,7,7,5,6,6,6,4,7,3,1,2,2,3,2,5,2,4,3,4,1,5,4,4,4,4,1,2,3,2,4,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,2,2,2,1,1,3,7,7,6,7,6,6,7,6,6,5,"employed.unknown_contract","employed.unknown_contract"
854440,70,81,">=65",">=65",1,"retired","retired",730,730,730,730,NA,NA,1,1,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"retired","retired"
854464,41,51,"35 - 44","45 - 54",2,"self-employed","self-employed",-13,-13,5194.982,5163.808,NA,NA,6,6,6,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"self_employed.unknown_position","self_employed.unknown_position"
854476,47,57,"45 - 54","55 - 64",2,"inactive","inactive",490,800,490,800,NA,NA,4,4,4,0,3,1,5,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,2,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,170,65,2,0,0,1,10,8,6,6,6,7,7,7,4,4,4,2,4,2,4,1,4,3,4,1,4,2,3,4,5,1,4,3,2,3,1,3,0,0,0,1,0,0,0,0,0,0,3,3,4,0,0,0,0,1,1,1,2,2,1,2,NA,999,0,0,0,0,3,0,6,0,0,7,"inactive","inactive"
854656,42,52,"35 - 44","45 - 54",1,"employed","employed",-13,-13,2179.817,3006.467,NA,NA,2,2,2,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"employed.unknown_contract","employed.unknown_contract"
854708,35,45,"35 - 44","45 - 54",1,"employed","employed",2200,2200,2200,2200,NA,NA,5,4,4,0,3,1,7,0,0,0,0,0,0,0,0,0,0,1,6,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1e+11,999,NA,NA,NA,NA,1e+10,999,2,NA,NA,2,NA,2,3,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,5,5,6,5,5,6,4,2,4,2,4,3,4,3,4,4,4,2,4,2,3,3,4,2,4,3,2,3,2,2,5,5,6,5,6,6,999,6,5,6,6,7,6,6,7,6,6,2,2,1,2,1,2,1,8,10,6,4,2,6,999,2,2,7,7,3,"employed.unknown_contract","employed.unknown_contract"
854956,39,49,"35 - 44","45 - 54",1,"employed","employed",-13,-13,NA,NA,NA,NA,4,4,4,0,1,5,6,0,0,0,0,0,0,0,0,0,0,1,6,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,2,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,170,102,1,0,0,1,6,7,5,4,4,4,5,5,4,2,4,4,4,2,4,3,3,2,4,3,4,4,4,4,4,3,3,3,3,3,1,2,8,8,7,7,7,7,4,4,7,8,8,8,8,8,8,6,6,2,2,2,2,1,2,1,4,6,7,5,8,7,3,4,2,5,5,4,"employed.unknown_contract","employed.unknown_contract"
854974,46,57,"45 - 54","55 - 64",1,"employed","employed",-13,5000,6749.618,5000,NA,NA,6,6,6,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"employed.unknown_contract","employed.unknown_contract"
855111,2,13,"<= 14","<= 14",2,"school or other","school or other",0,0,0,0,NA,NA,9,9,NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"school_other","school_other"
855169,53,64,"45 - 54","55 - 64",1,"inactive","inactive",-13,-13,968.8927,1107.633,NA,NA,2,1,1,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inactive","inactive"
855184,39,49,"35 - 44","45 - 54",2,"employed","employed",1250,2500,1250,2500,NA,NA,4,4,4,0,3,1,6,0,0,0,0,0,0,0,0,0,0,1,5,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,400,NA,NA,NA,NA,NA,14000,NA,2,NA,NA,2,3,2,3,3,1,1,1,1,1,2,3,1,1,3,1,2,1,3,1,9,5,6,1,8,6,3,6,5,6,3,172,67,1,0,0,1,7,7,4,4,6,6,6,6,2,2,2,3,4,2,4,1,3,2,4,1,4,3,2,2,4,1,3,2,1,3,2,2,5,4,4,4,4,4,0,1,2,4,5,5,6,6,7,8,6,2,2,2,1,1,2,1,1,3,7,5,5,6,3,4,3,2,1,1,"employed.unknown_contract","employed.unknown_contract"
855215,12,22,"<= 14","15-24",2,"school or other","employed",0,-13,0,1045.143,NA,NA,1,8,1,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"school_other","employed.unknown_contract"
855267,60,70,"55 - 64",">=65",1,"employed","retired",3190,2500,3190,2500,NA,NA,5,5,5,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"employed.unknown_contract","retired"
855307,0,10,"<= 14","<= 14",1,"school or other","school or other",-13,-13,0,0,NA,NA,9,9,NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"school_other","school_other"
855355,48,59,"45 - 54","55 - 64",1,"employed","employed",7500,12500,7500,12500,NA,NA,5,5,5,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"employed.unknown_contract","employed.unknown_contract"
